0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
-0.2895956039428711,-0.48904696106910706,-0.7058995366096497,-0.8902463912963867,-0.9965830445289612,-1.0,-0.9056041836738586,-0.74720299243927,-0.5754908323287964,-0.4401808977127075,-0.3729567229747772,-0.377755731344223,-0.43188971281051636,-0.4971157908439636,-0.5358377695083618,-0.5257601737976074,-0.46726179122924805,-0.38101983070373535,-0.29755884408950806,-0.24364221096038818,-0.23142926394939423,-0.2547639310359955,-0.29362112283706665,-0.3241466283798218,-0.32946059107780457,-0.30638429522514343,-0.26539146900177,-0.22431863844394684,-0.199185311794281,-0.19661054015159607,-0.2113143652677536,-0.22960320115089417,-0.23682372272014618,-0.22491620481014252,-0.19626633822917938,-0.1619836688041687,-0.135575532913208,-0.12535379827022552,-0.1296406388282776,-0.137537881731987,-0.13527092337608337,-0.11521048098802567,-0.08302850276231766,-0.058926772326231,-0.07138518989086151,-0.1453440636396408
-1.0,-0.9718559980392456,-0.8558725118637085,-0.7077358365058899,-0.591715395450592,-0.5539101362228394,-0.6038010120391846,-0.7119902968406677,-0.8248595595359802,-0.8894325494766235,-0.8772805333137512,-0.7968378067016602,-0.6887457370758057,-0.6064735054969788,-0.5910617709159851,-0.6514589786529541,-0.7594078183174133,-0.8613149523735046,-0.9019215703010559,-0.849282443523407,-0.7099246978759766,-0.5273754596710205,-0.36458703875541687,-0.27788254618644714,-0.29374533891677856,-0.3984556794166565,-0.5448576807975769,-0.6729892492294312,-0.7352994680404663,-0.7153649926185608,-0.6321581602096558,-0.5285501480102539,-0.4498356282711029,-0.422433078289032,-0.4426094889640808,-0.4802728295326233,-0.4957985579967499,-0.46174925565719604,-0.379009872674942,-0.2793770432472229,-0.21287870407104492,-0.22522641718387604,-0.3355598747730255,-0.5248225331306458,-0.7405655384063721,-0.9167041778564453
-0.8391227722167969,-0.7912240028381348,-0.7302344441413879,-0.670109212398529,-0.6264670491218567,-0.6123673915863037,-0.6345480680465698,-0.6912075877189636,-0.7720134258270264,-0.8604052066802979,-0.9376206398010254,-0.987384557723999,-1.0,-0.9747361540794373,-0.9198689460754395,-0.8503725528717041,-0.7839045524597168,-0.7361870408058167,-0.7170394659042358,-0.7281201481819153,-0.7629427909851074,-0.8090934753417969,-0.8519660830497742,-0.8789264559745789,-0.8827301859855652,-0.8632603883743286,-0.8271602392196655,-0.785548746585846,-0.7505529522895813,-0.7317106127738953,-0.73330157995224,-0.753362238407135,-0.7846167683601379,-0.8169807195663452,-0.8408270478248596,-0.8499915599822998,-0.8435896039009094,-0.8260958790779114,-0.8056778907775879,-0.791319727897644,-0.7896493077278137,-0.8024859428405762,-0.8259133100509644,-0.8512243032455444,-0.8675090670585632,-0.865142285823822
-0.49815475940704346,-0.4844796061515808,-0.4923032224178314,-0.515270471572876,-0.5447325110435486,-0.571884274482727,-0.5898679494857788,-0.5953013300895691,-0.5888514518737793,-0.5747389793395996,-0.559346079826355,-0.5493395328521729,-0.5498362183570862,-0.5631077289581299,-0.5881510376930237,-0.6211992502212524,-0.6569762825965881,-0.6902996301651001,-0.71755051612854,-0.7375904321670532,-0.7518817186355591,-0.7638135552406311,-0.7774717211723328,-0.7962478995323181,-0.8217207789421082,-0.8531453013420105,-0.8876912593841553,-0.92133629322052,-0.950115442276001,-0.9713202118873596,-0.9842574596405029,-0.9903179407119751,-0.9923239946365356,-0.9933565855026245,-0.9954367876052856,-0.9984963536262512,-1.0,-0.9953939914703369,-0.9793068766593933,-0.9471914172172546,-0.8969445824623108,-0.8300198316574097,-0.7516672015190125,-0.6701672673225403,-0.5952049493789673,-0.5357749462127686
-0.9035652875900269,-0.9303554892539978,-0.9550997614860535,-0.975731611251831,-0.9906798005104065,-0.9989269375801086,-1.0,-0.9939355850219727,-0.9812523126602173,-0.9629408121109009,-0.9404547810554504,-0.915669858455658,-0.8907716870307922,-0.8680524230003357,-0.8496217727661133,-0.8370746970176697,-0.8311864137649536,-0.8317157626152039,-0.8373847603797913,-0.8460689783096313,-0.855181097984314,-0.8621793985366821,-0.8650931715965271,-0.8629441857337952,-0.8559585809707642,-0.845509946346283,-0.8337976932525635,-0.8233299851417542,-0.8163302540779114,-0.8142092823982239,-0.8172305822372437,-0.824450671672821,-0.8339504599571228,-0.8433008193969727,-0.850151002407074,-0.8527970910072327,-0.8505972027778625,-0.8441382050514221,-0.8351205587387085,-0.8259971737861633,-0.8194563388824463,-0.8178722858428955,-0.8228442072868347,-0.8349162936210632,-0.8535208702087402,-0.8771312236785889
-0.9104270935058594,-0.9314793944358826,-0.9536725282669067,-0.9742530584335327,-0.990347683429718,-0.9994734525680542,-1.0,-0.9914695620536804,-0.9747066497802734,-0.9516953825950623,-0.9252502918243408,-0.8985476493835449,-0.8746116757392883,-0.8558536171913147,-0.843746542930603,-0.8386844992637634,-0.8400346636772156,-0.8463519811630249,-0.85569828748703,-0.865994930267334,-0.8753438591957092,-0.8822677135467529,-0.8858463764190674,-0.8857510089874268,-0.8821943402290344,-0.8758264183998108,-0.8676022291183472,-0.858641505241394,-0.850092887878418,-0.8430041670799255,-0.838203489780426,-0.836195707321167,-0.8370871543884277,-0.8405567407608032,-0.8458911180496216,-0.8520951867103577,-0.8580726981163025,-0.8628543019294739,-0.8658301830291748,-0.8669350743293762,-0.8667334318161011,-0.8663694858551025,-0.8673718571662903,-0.8713402152061462,-0.8795698285102844,-0.892693817615509
-0.9914835691452026,-1.0,-0.9983998537063599,-0.989879846572876,-0.9785841703414917,-0.9685698747634888,-0.9628310203552246,-0.9626340270042419,-0.9673347473144531,-0.9747126698493958,-0.9817193746566772,-0.9854255318641663,-0.9839003682136536,-0.9767810106277466,-0.9653784036636353,-0.9522998332977295,-0.9407013654708862,-0.9333858489990234,-0.9320005178451538,-0.9365549683570862,-0.9453868865966797,-0.9555741548538208,-0.9636701345443726,-0.9665502905845642,-0.9621389508247375,-0.9498258829116821,-0.9304805397987366,-0.906090259552002,-0.879156768321991,-0.8520463705062866,-0.8264942169189453,-0.8034001588821411,-0.7829568386077881,-0.7650397419929504,-0.7497010827064514,-0.7375770211219788,-0.7300428748130798,-0.7290315628051758,-0.7365429401397705,-0.7539757490158081,-0.7814863920211792,-0.8175838589668274,-0.8591188788414001,-0.9017153382301331,-0.9405690431594849,-0.9714246392250061
-0.7376910448074341,-0.7337445616722107,-0.737077534198761,-0.7446956634521484,-0.7532573342323303,-0.7598496675491333,-0.7626588940620422,-0.7613720893859863,-0.757210910320282,-0.7525887489318848,-0.7504745125770569,-0.7536188364028931,-0.7638330459594727,-0.7814940810203552,-0.8053934574127197,-0.8329595923423767,-0.8607931137084961,-0.8853800296783447,-0.9038112759590149,-0.9143445491790771,-0.9166898131370544,-0.9119764566421509,-0.9024360775947571,-0.8908993601799011,-0.8802390098571777,-0.872884213924408,-0.8704977035522461,-0.8738498687744141,-0.8828686475753784,-0.8968027234077454,-0.9144196510314941,-0.9341750144958496,-0.9543207287788391,-0.9729613661766052,-0.988100528717041,-0.9977296590805054,-1.0,-0.9934832453727722,-0.9774817228317261,-0.9523123502731323,-0.9194698333740234,-0.8815869688987732,-0.8421523571014404,-0.8050068020820618,-0.7737031579017639,-0.7508644461631775
-0.8926712274551392,-0.8368369936943054,-0.7755318284034729,-0.7180253267288208,-0.6741868257522583,-0.6521897912025452,-0.6564894318580627,-0.6866181492805481,-0.7371421456336975,-0.7988177537918091,-0.860669732093811,-0.912468433380127,-0.9469763040542603,-0.9613995552062988,-0.9576964378356934,-0.9417019486427307,-0.9213408827781677,-0.9044356942176819,-0.8967048525810242,-0.9004729986190796,-0.914396345615387,-0.9342172145843506,-0.9542721509933472,-0.9692840576171875,-0.975908637046814,-0.9736039638519287,-0.9646075963973999,-0.9530783295631409,-0.9437028169631958,-0.9402157068252563,-0.9442892074584961,-0.955119252204895,-0.9698094725608826,-0.9844027161598206,-0.9952104687690735,-1.0,-0.9986506104469299,-0.9930614233016968,-0.9863352179527283,-0.9815009236335754,-0.9801945686340332,-0.981749415397644,-0.9830339550971985,-0.9791542887687683,-0.9648694396018982,-0.93633633852005
-0.30290278792381287,-0.2779374420642853,-0.28251293301582336,-0.3123321533203125,-0.35753658413887024,-0.40560683608055115,-0.4446898102760315,-0.466400146484375,-0.4673630893230438,-0.44919002056121826,-0.4170680642127991,-0.37755391001701355,-0.33636951446533203,-0.2969414293766022,-0.26013630628585815,-0.22521232068538666,-0.19157454371452332,-0.16062559187412262,-0.13694220781326294,-0.12820428609848022,-0.14370155334472656,-0.1917227953672409,-0.2765444815158844,-0.3959466814994812,-0.540119469165802,-0.6924868226051331,-0.8324554562568665,-0.9395402073860168,-0.997882068157196,-1.0,-0.9487549662590027,-0.8569353818893433,-0.7444804310798645,-0.6339794993400574,-0.5455514192581177,-0.4923834800720215,-0.47804686427116394,-0.49624204635620117,-0.5329930782318115,-0.5706710815429688,-0.5927616953849792,-0.588121771812439,-0.5536409616470337,-0.49467673897743225,-0.42324793338775635,-0.35456547141075134
-1.0,-0.9623560905456543,-0.8559512495994568,-0.6947152614593506,-0.499297559261322,-0.2940128743648529,-0.10328877717256546,0.051829736679792404,0.15657716989517212,0.20432665944099426,0.1971426159143448,0.14497092366218567,0.06363081187009811,-0.028038064017891884,-0.11138894408941269,-0.1710084080696106,-0.19708973169326782,-0.1867648959159851,-0.14420174062252045,-0.0794832780957222,-0.006491111125797033,0.05981910601258278,0.10626396536827087,0.12389873713254929,0.10967221111059189,0.06698162108659744,0.005031304899603128,-0.0628928616642952,-0.12193174660205841,-0.1585041880607605,-0.16299787163734436,-0.1318184733390808,-0.06842023134231567,0.01688918098807335,0.10836963355541229,0.18728655576705933,0.2349800318479538,0.23606473207473755,0.18122854828834534,0.06915340572595596,-0.09278228133916855,-0.2891663610935211,-0.49850767850875854,-0.696198582649231,-0.8580350875854492,-0.9637490510940552
-0.8824495673179626,-0.8238878846168518,-0.7664932012557983,-0.717749297618866,-0.6837416291236877,-0.6679337620735168,-0.6703857779502869,-0.6876437664031982,-0.713381290435791,-0.7396957278251648,-0.7587939500808716,-0.7646937966346741,-0.7545449137687683,-0.7292530536651611,-0.6932509541511536,-0.6534619331359863,-0.6176977753639221,-0.5928678512573242,-0.5834208726882935,-0.5903797149658203,-0.6111822128295898,-0.6403425931930542,-0.6707541942596436,-0.6953068971633911,-0.7084372639656067,-0.7072616815567017,-0.6920683979988098,-0.6661059856414795,-0.6347782015800476,-0.6044807434082031,-0.5813714265823364,-0.5703418850898743,-0.5743722319602966,-0.5943255424499512,-0.6291232109069824,-0.6761602759361267,-0.731795072555542,-0.7917816042900085,-0.8515821099281311,-0.9065800905227661,-0.952271580696106,-0.9845293760299683,-1.0,-0.9966222643852234,-0.974169909954071,-0.9346600770950317
-0.8537225127220154,-0.7357550859451294,-0.6015079617500305,-0.4669940769672394,-0.34809696674346924,-0.2577323615550995,-0.2035248875617981,-0.18653550744056702,-0.20134557783603668,-0.23748809099197388,-0.2818984389305115,-0.32181474566459656,-0.3474572002887726,-0.35387924313545227,-0.3415988087654114,-0.3159230351448059,-0.2851998209953308,-0.2584795355796814,-0.24318942427635193,-0.243385449051857,-0.25896742939949036,-0.2859782576560974,-0.3178274631500244,-0.3470611274242401,-0.3671947717666626,-0.3741569519042969,-0.36703619360923767,-0.3480377197265625,-0.3217719793319702,-0.29415297508239746,-0.27124321460723877,-0.25833433866500854,-0.25942373275756836,-0.27708640694618225,-0.3126026690006256,-0.3661329448223114,-0.4367519021034241,-0.5222527384757996,-0.6187757253646851,-0.7204469442367554,-0.8192827105522156,-0.9055934548377991,-0.9690011143684387,-1.0,-0.9917934536933899,-0.941992998123169
-0.6474411487579346,-0.5355663895606995,-0.40544426441192627,-0.2866537272930145,-0.2094268947839737,-0.19658374786376953,-0.2568321228027344,-0.38140252232551575,-0.5451483130455017,-0.7120468616485596,-0.8438185453414917,-0.9094789624214172,-0.8933218717575073,-0.7991897463798523,-0.6498453617095947,-0.48154494166374207,-0.3351885974407196,-0.24632936716079712,-0.23661421239376068,-0.30882906913757324,-0.4467411935329437,-0.6196476221084595,-0.7903064489364624,-0.9240810871124268,-0.9968928098678589,-1.0,-0.9405694007873535,-0.8381943106651306,-0.7186057567596436,-0.6065137982368469,-0.5196242332458496,-0.46539297699928284,-0.44117429852485657,-0.43736356496810913,-0.4422571659088135,-0.44690173864364624,-0.4483085572719574,-0.45001891255378723,-0.4599236249923706,-0.4861724078655243,-0.5326662063598633,-0.5957962274551392,-0.6637237071990967,-0.7186916470527649,-0.7418671250343323,-0.7193421721458435
-0.5761889815330505,-0.5838997960090637,-0.6219972372055054,-0.6784114241600037,-0.73719722032547,-0.7823413610458374,-0.8015168905258179,-0.7888601422309875,-0.7461085915565491,-0.6818686723709106,-0.6092652082443237,-0.5426278710365295,-0.49408742785453796,-0.4709359109401703,-0.47436046600341797,-0.49976715445518494,-0.5384805202484131,-0.5802584290504456,-0.6158891916275024,-0.6391815543174744,-0.64788818359375,-0.643450915813446,-0.6298056840896606,-0.6117404103279114,-0.593382716178894,-0.577293872833252,-0.564399003982544,-0.5546715259552002,-0.5482218265533447,-0.5462928414344788,-0.5516967177391052,-0.5684194564819336,-0.6004189848899841,-0.6499471664428711,-0.7159426212310791,-0.7930851578712463,-0.8719613552093506,-0.9404883980751038,-0.9863669872283936,-1.0,-0.9771135449409485,-0.9203324913978577,-0.8391891717910767,-0.7484356760978699,-0.664979875087738,-0.6041482090950012
-0.8458429574966431,-0.7476519346237183,-0.5829648971557617,-0.3936518430709839,-0.2285725474357605,-0.1314077228307724,-0.12950505316257477,-0.22670449316501617,-0.4020805060863495,-0.614974319934845,-0.8150166273117065,-0.9545179605484009,-1.0,-0.939908504486084,-0.786616861820221,-0.5723851323127747,-0.34055379033088684,-0.13447238504886627,0.012829926796257496,0.08556432276964188,0.0870821624994278,0.03660675510764122,-0.03791145235300064,-0.10851641744375229,-0.15494155883789062,-0.16913920640945435,-0.15557532012462616,-0.1275595724582672,-0.10108295828104019,-0.08834176510572433,-0.09313575178384781,-0.10965118557214737,-0.12499457597732544,-0.12459055334329605,-0.09858859330415726,-0.04704193025827408,0.018045393750071526,0.07475540786981583,0.09703978896141052,0.06268007308244705,-0.03894013911485672,-0.20171402394771576,-0.4021516740322113,-0.603759229183197,-0.7655695676803589,-0.8526658415794373
-0.08571232110261917,-0.2325378954410553,-0.4124363958835602,-0.5894449949264526,-0.7260591983795166,-0.7923745512962341,-0.7738448977470398,-0.6755293011665344,-0.5215598940849304,-0.34980225563049316,-0.20295783877372742,-0.1183224469423294,-0.11880142986774445,-0.20747072994709015,-0.3670530617237091,-0.5643927454948425,-0.7587143778800964,-0.9114907383918762,-0.9953785538673401,-1.0,-0.9332463145256042,-0.8180088996887207,-0.6854462027549744,-0.5667518377304077,-0.4856734871864319,-0.4536837935447693,-0.46885016560554504,-0.5183525085449219,-0.5835768580436707,-0.6460627317428589,-0.6924745440483093,-0.7172074913978577,-0.7220800518989563,-0.713524341583252,-0.6984816789627075,-0.6805819869041443,-0.6580414772033691,-0.6240901947021484,-0.5698545575141907,-0.48874008655548096,-0.3807789385318756,-0.255312442779541,-0.13081899285316467,-0.03154842182993889,0.01836235634982586,0.0017516205552965403
-0.9038005471229553,-0.8110777139663696,-0.6541011333465576,-0.47268328070640564,-0.31378716230392456,-0.21947479248046875,-0.21584762632846832,-0.3060082793235779,-0.46900877356529236,-0.6651274561882019,-0.8460862040519714,-0.9674678444862366,-1.0,-0.9367015957832336,-0.7940440773963928,-0.6069375276565552,-0.41903844475746155,-0.2711229622364044,-0.19072982668876648,-0.18583784997463226,-0.24413876235485077,-0.3378569483757019,-0.4325154423713684,-0.4969956576824188,-0.5119746327400208,-0.47440868616104126,-0.3969727158546448,-0.3028884828090668,-0.217925563454628,-0.16214309632778168,-0.1439356505870819,-0.15816761553287506,-0.18887151777744293,-0.2155485302209854,-0.22097891569137573,-0.19797202944755554,-0.15280254185199738,-0.10410146415233612,-0.07738843560218811,-0.09681954979896545,-0.1766577661037445,-0.31516045331954956,-0.49294808506965637,-0.6766414642333984,-0.8269994258880615,-0.9094100594520569
-0.4471178948879242,-0.3790149390697479,-0.34608596563339233,-0.34762072563171387,-0.3763442039489746,-0.42089664936065674,-0.46895116567611694,-0.5101243257522583,-0.5379745364189148,-0.5507016777992249,-0.550561249256134,-0.5423609018325806,-0.5316236615180969,-0.5230227112770081,-0.519524335861206,-0.5223845839500427,-0.5318299531936646,-0.5480155348777771,-0.5717719197273254,-0.6047500967979431,-0.6488142013549805,-0.7048389315605164,-0.7713323831558228,-0.8434393405914307,-0.9128262996673584,-0.9687173366546631,-1.0,-0.9979581832885742,-0.9589254856109619,-0.8860810399055481,-0.7897612452507019,-0.6860143542289734,-0.5935816168785095,-0.529933512210846,-0.5072876214981079,-0.5296032428741455,-0.5913483500480652,-0.6784207820892334,-0.77107173204422,-0.8481766581535339,-0.8918491005897522,-0.8913023471832275,-0.8450496792793274,-0.7609499096870422,-0.6541449427604675,-0.543449878692627
-1.0,-0.9796732068061829,-0.9403141736984253,-0.8894459009170532,-0.8367742300033569,-0.7917837500572205,-0.7614116668701172,-0.7484550476074219,-0.7511510252952576,-0.7640279531478882,-0.7797548174858093,-0.7914285063743591,-0.794614851474762,-0.788539707660675,-0.7760820388793945,-0.7625844478607178,-0.7538513541221619,-0.7539545893669128,-0.7635325789451599,-0.7791290879249573,-0.7938175201416016,-0.798975944519043,-0.7867318391799927,-0.752385675907135,-0.6961092948913574,-0.623405396938324,-0.5441583395004272,-0.47049787640571594,-0.4140363335609436,-0.3832152187824249,-0.38147056102752686,-0.4066970944404602,-0.4521276354789734,-0.5083518028259277,-0.5658857822418213,-0.6175642609596252,-0.660092294216156,-0.6943541169166565,-0.7244405746459961,-0.7557339668273926,-0.7926570773124695,-0.8367840647697449,-0.8858934044837952,-0.9342581629753113,-0.9740965366363525,-0.9977582693099976
-0.208750382065773,-0.2176031470298767,-0.2215069830417633,-0.2267240583896637,-0.24168244004249573,-0.27409887313842773,-0.3282388746738434,-0.40311557054519653,-0.4921647310256958,-0.5845170617103577,-0.6675362586975098,-0.7299326658248901,-0.7645995616912842,-0.7703964114189148,-0.7523985505104065,-0.72055983543396,-0.6871721148490906,-0.6638283133506775,-0.6587143540382385,-0.6749385595321655,-0.7102949023246765,-0.7584362626075745,-0.8110383152961731,-0.8602656126022339,-0.9007973670959473,-0.9308332800865173,-0.9518322348594666,-0.96713787317276,-0.9799889922142029,-0.9916037917137146,-1.0,-0.999984622001648,-0.9843786954879761,-0.9461503624916077,-0.8808289170265198,-0.7884591221809387,-0.6744610071182251,-0.5490630269050598,-0.4253847301006317,-0.316644549369812,-0.2332354635000229,-0.18047019839286804,-0.15762539207935333,-0.15855735540390015,-0.1737215667963028,-0.19303131103515625
-0.6981821656227112,-0.7030702829360962,-0.707594096660614,-0.7050936818122864,-0.6897184252738953,-0.6585608124732971,-0.6132160425186157,-0.560234010219574,-0.5102053880691528,-0.4755929112434387,-0.4677789509296417,-0.4940539300441742,-0.5553330183029175,-0.6452427506446838,-0.7508925199508667,-0.8552244305610657,-0.9404292702674866,-0.9916353821754456,-1.0,-0.964474618434906,-0.8918485045433044,-0.7951011657714844,-0.6905049085617065,-0.594208836555481,-0.5191245079040527,-0.4728136360645294,-0.4567805826663971,-0.4671920835971832,-0.4966810643672943,-0.5366480946540833,-0.5794042348861694,-0.6196169257164001,-0.6547790765762329,-0.684735894203186,-0.7105832099914551,-0.7334088087081909,-0.7533484101295471,-0.7692770957946777,-0.7792073488235474,-0.7812056541442871,-0.7744486331939697,-0.759982705116272,-0.7408468723297119,-0.7214337587356567,-0.7062327265739441,-0.6983325481414795
-0.39097315073013306,-0.3544674515724182,-0.28813472390174866,-0.21079450845718384,-0.14494411647319794,-0.11014338582754135,-0.11707701534032822,-0.1640949547290802,-0.2373417466878891,-0.31455084681510925,-0.3715004026889801,-0.38931629061698914,-0.36051052808761597,-0.2919524610042572,-0.2038070410490036,-0.12460602074861526,-0.08372281491756439,-0.10328338295221329,-0.1917421519756317,-0.340923935174942,-0.5273945331573486,-0.7178391814231873,-0.8770296573638916,-0.9762575626373291,-1.0,-0.9490904808044434,-0.8396471738815308,-0.6981819868087769,-0.5543448328971863,-0.4333604872226715,-0.3502269685268402,-0.3071727752685547,-0.2948899269104004,-0.29696133732795715,-0.29600220918655396,-0.27959343791007996,-0.24421903491020203,-0.19607912003993988,-0.1486312299966812,-0.11771859228610992,-0.1158752590417862,-0.14763830602169037,-0.20737728476524353,-0.28037095069885254,-0.34685665369033813,-0.38785097002983093
-1.0,-0.9305654764175415,-0.7737851738929749,-0.562515377998352,-0.33963584899902344,-0.14807425439357758,-0.021009385585784912,0.025284502655267715,-0.005786304362118244,-0.09329905360937119,-0.20517370104789734,-0.3069078326225281,-0.3703133165836334,-0.37998446822166443,-0.33594536781311035,-0.2520354986190796,-0.15077856183052063,-0.05640367418527603,0.01190194208174944,0.044627949595451355,0.04331269487738609,0.018527459353208542,-0.014637863263487816,-0.04199869558215141,-0.05483229085803032,-0.052154671400785446,-0.04009789228439331,-0.02873370796442032,-0.027527017518877983,-0.04105062037706375,-0.0665118470788002,-0.0940551683306694,-0.10989291220903397,-0.10136100649833679,-0.062298472970724106,0.0030652841087430716,0.07917937636375427,0.14182941615581512,0.1639433056116104,0.12310238927602768,0.008691683411598206,-0.17342247068881989,-0.400228351354599,-0.6354154348373413,-0.8369948863983154,-0.9668797850608826
-0.08763117343187332,-0.12901528179645538,-0.20671355724334717,-0.29690632224082947,-0.37345027923583984,-0.41451048851013184,-0.40830856561660767,-0.3564147353172302,-0.2736283838748932,-0.18439067900180817,-0.11660387367010117,-0.09444254636764526,-0.13202838599681854,-0.22962453961372375,-0.37334176898002625,-0.5384193062782288,-0.6952024698257446,-0.8162438273429871,-0.8826901912689209,-0.8883506655693054,-0.8404992818832397,-0.7573552131652832,-0.663061261177063,-0.5815998315811157,-0.5312855243682861,-0.5212159156799316,-0.550434410572052,-0.6097551584243774,-0.685459554195404,-0.7636023759841919,-0.8335962295532227,-0.8900713920593262,-0.9326276183128357,-0.9638002514839172,-0.9861370921134949,-0.9995522499084473,-1.0,-0.9800494313240051,-0.9312751293182373,-0.8477306962013245,-0.7293422222137451,-0.5839940905570984,-0.42741063237190247,-0.2805747389793396,-0.16518352925777435,-0.09829143434762955
-0.07355079054832458,-0.01397547498345375,0.007488190662115812,-0.004219693131744862,-0.03612217679619789,-0.07233001291751862,-0.09956664592027664,-0.11133009940385818,-0.10943221300840378,-0.10253411531448364,-0.10227486491203308,-0.1183645948767662,-0.15434636175632477,-0.2055196613073349,-0.25982704758644104,-0.3015453815460205,-0.31669002771377563,-0.29842624068260193,-0.25068458914756775,-0.18864120543003082,-0.1356261670589447,-0.11710097640752792,-0.1532835066318512,-0.2525062561035156,-0.40730756521224976,-0.5945795774459839,-0.7800067663192749,-0.9258299469947815,-1.0,-0.9843283295631409,-0.8794364333152771,-0.7051151990890503,-0.4959084093570709,-0.29300567507743835,-0.13451583683490753,-0.04662295803427696,-0.03787755221128464,-0.09802444279193878,-0.2015467882156372,-0.31485632061958313,-0.40512531995773315,-0.4483870565891266,-0.4348204731941223,-0.3699820935726166,-0.27190831303596497,-0.16514432430267334
-0.38299572467803955,-0.4891461730003357,-0.6131929755210876,-0.7276514172554016,-0.8047968745231628,-0.8241396546363831,-0.7785522937774658,-0.6771945953369141,-0.5441965460777283,-0.41321033239364624,-0.3191099166870117,-0.28896698355674744,-0.3347128629684448,-0.44951221346855164,-0.6089215278625488,-0.7766371965408325,-0.9134024381637573,-0.9867802858352661,-0.9792560935020447,-0.8925697803497314,-0.7471833229064941,-0.5770800113677979,-0.4213152229785919,-0.314563125371933,-0.27910634875297546,-0.320255845785141,-0.4262062907218933,-0.5721131563186646,-0.7270632386207581,-0.8619096875190735,-0.9558351039886475,-1.0,-0.9975653290748596,-0.9604623913764954,-0.9041986465454102,-0.8424738049507141,-0.7833082675933838,-0.7277967929840088,-0.671688973903656,-0.6090542078018188,-0.5366066098213196,-0.457052618265152,-0.38014811277389526,-0.3209117650985718,-0.2953963279724121,-0.31527701020240784
-0.5767877697944641,-0.5535421371459961,-0.5518094301223755,-0.56861811876297,-0.5983120799064636,-0.6340389251708984,-0.669379472732544,-0.6997016072273254,-0.7229192852973938,-0.7395148277282715,-0.7518907189369202,-0.7632940411567688,-0.7766570448875427,-0.7936931848526001,-0.8144872188568115,-0.8376538157463074,-0.8609615564346313,-0.8821815848350525,-0.8998657464981079,-0.9137944579124451,-0.9249554872512817,-0.9350723624229431,-0.9458553194999695,-0.9582382440567017,-0.9718766212463379,-0.9850966334342957,-0.9953423738479614,-1.0,-0.9973462224006653,-0.9873101115226746,-0.9717758893966675,-0.9542815685272217,-0.9391468167304993,-0.930243194103241,-0.9297462105751038,-0.9372386932373047,-0.9494603872299194,-0.9608327746391296,-0.96467524766922,-0.9548339247703552,-0.9273123145103455,-0.8814773559570312,-0.8205073475837708,-0.7509409189224243,-0.6814139485359192,-0.620885968208313
0.012666045688092709,0.10083266347646713,0.13285420835018158,0.11833536624908447,0.07468881458044052,0.022029321640729904,-0.02220582589507103,-0.047460634261369705,-0.052023403346538544,-0.04235256090760231,-0.030125800520181656,-0.02800077199935913,-0.04539845511317253,-0.0855536162853241,-0.14465026557445526,-0.21320728957653046,-0.2791978716850281,-0.33187803626060486,-0.3651113510131836,-0.37916094064712524,-0.38041287660598755,-0.3791463077068329,-0.3860752284526825,-0.40876924991607666,-0.4491005837917328,-0.5025482773780823,-0.5596135258674622,-0.6089364886283875,-0.6411557197570801,-0.6522893905639648,-0.6455240249633789,-0.6307474970817566,-0.6218374967575073,-0.6324033141136169,-0.671188473701477,-0.7385047674179077,-0.8248346447944641,-0.9121615290641785,-0.9778289794921875,-1.0,-0.9633015990257263,-0.8631371855735779,-0.7074709534645081,-0.5155436992645264,-0.3137989342212677,-0.13004261255264282
-0.2093132585287094,-0.20158320665359497,-0.24509552121162415,-0.3215576708316803,-0.4057232141494751,-0.4724102020263672,-0.5033615231513977,-0.49201810359954834,-0.4448864459991455,-0.37917014956474304,-0.3174065053462982,-0.2807028591632843,-0.28254958987236023,-0.3249971568584442,-0.3982754647731781,-0.4839192032814026,-0.5604373812675476,-0.6098267436027527,-0.6229939460754395,-0.6024850606918335,-0.5617199540138245,-0.520966649055481,-0.5012483596801758,-0.5179891586303711,-0.5762770175933838,-0.6691499948501587,-0.7794184684753418,-0.8844962120056152,-0.9628243446350098,-1.0,-0.9928033351898193,-0.9499310851097107,-0.8892117738723755,-0.8321139216423035,-0.7971637845039368,-0.7942199110984802,-0.8213130831718445,-0.8650213479995728,-0.9043154716491699,-0.916791558265686,-0.8854959011077881,-0.8043514490127563,-0.6805801391601562,-0.5333673357963562,-0.38909223675727844,-0.27443790435791016
